datetime,year,shooting_type,lat,lng
2020-10-14T01:30:00Z,2020,nonlethal,34.0609,-118.2052
2020-02-12T07:53:00Z,2020,lethal,34.1045,-118.185
2020-04-11T16:35:00Z,2020,nonlethal,34.1069,-118.1923
2020-08-20T12:20:00Z,2020,nonlethal,34.0477,-118.2751
2020-03-01T21:34:00Z,2020,nonlethal,34.1032,-118.3387
2020-09-01T02:35:00Z,2020,lethal,34.0757,-118.1711
2020-10-17T03:30:00Z,2020,nonlethal,34.048,-118.2288
2020-11-23T21:10:00Z,2020,nonlethal,33.7424,-118.2857
2020-08-18T17:30:00Z,2020,nonlethal,34.0817,-118.2941
2020-08-19T23:25:00Z,2020,nonlethal,34.0818,-118.2856
2020-08-19T23:25:00Z,2020,nonlethal,34.0818,-118.2856
2020-01-06T19:55:00Z,2020,lethal,34.1199,-118.1935
2020-08-27T01:00:00Z,2020,nonlethal,34.183,-118.4662
2020-06-04T22:10:00Z,2020,lethal,34.0453,-118.2088
2020-05-20T23:50:00Z,2020,nonlethal,34.0429,-118.2462
2020-11-14T16:30:00Z,2020,nonlethal,34.0388,-118.3791
2020-04-19T21:45:00Z,2020,nonlethal,34.0416,-118.3836
2020-08-27T03:00:00Z,2020,nonlethal,34.0757,-118.1711
2020-07-18T00:20:00Z,2020,lethal,33.7833,-118.2528
2020-03-08T18:00:00Z,2020,lethal,34.0072,-118.3201
2020-10-14T01:30:00Z,2020,nonlethal,34.0609,-118.2052
2020-08-23T12:05:00Z,2020,nonlethal,34.0132,-118.3457
2020-07-23T20:22:00Z,2020,lethal,34.0567,-118.2815
2020-04-05T01:15:00Z,2020,nonlethal,34.1847,-118.5441
2020-08-26T22:40:00Z,2020,nonlethal,34.0149,-118.3536
2020-07-11T16:10:00Z,2020,nonlethal,34.0061,-118.3046
2020-12-15T12:55:00Z,2020,nonlethal,34.0837,-118.3553
2020-08-26T16:25:00Z,2020,nonlethal,34.0354,-118.2077
2020-08-25T20:40:00Z,2020,nonlethal,34.0278,-118.3378
2020-10-31T21:00:00Z,2020,nonlethal,33.7957,-118.2938
2020-06-15T23:00:00Z,2020,nonlethal,34.0431,-118.2185
2020-09-02T22:05:00Z,2020,nonlethal,34.0325,-118.3613
2020-10-15T00:45:00Z,2020,nonlethal,34.0935,-118.2878
2020-09-06T23:00:00Z,2020,nonlethal,34.0648,-118.2313
2020-06-29T00:39:00Z,2020,nonlethal,34.0461,-118.2475
2020-09-04T05:35:00Z,2020,nonlethal,34.0387,-118.2582
2020-08-30T14:30:00Z,2020,nonlethal,34.036,-118.2568
2020-04-26T05:50:00Z,2020,nonlethal,34.0175,-118.1975
2020-09-02T20:45:00Z,2020,nonlethal,34.0373,-118.2053
2020-08-29T05:00:00Z,2020,nonlethal,34.0437,-118.2582
2020-04-28T18:05:00Z,2020,nonlethal,34.0327,-118.3155
2020-05-14T06:30:00Z,2020,nonlethal,34.0818,-118.2204
2020-11-23T18:50:00Z,2020,nonlethal,33.7982,-118.283
2020-09-01T19:25:00Z,2020,nonlethal,34.0278,-118.201
2020-08-04T00:47:00Z,2020,nonlethal,34.128,-118.42
2020-08-14T16:00:00Z,2020,nonlethal,33.8315,-118.3038
2020-09-02T22:05:00Z,2020,nonlethal,34.0325,-118.3613
2020-09-07T23:50:00Z,2020,nonlethal,33.7342,-118.2924
2020-08-28T17:20:00Z,2020,lethal,34.0733,-118.2728
2020-07-26T21:30:00Z,2020,nonlethal,34.0423,-118.2236
2020-07-03T23:33:00Z,2020,lethal,34.0782,-118.3463
2020-09-07T21:20:00Z,2020,nonlethal,34.0451,-118.1925
2020-10-01T20:15:00Z,2020,nonlethal,33.741,-118.2838
2020-07-31T15:30:00Z,2020,nonlethal,34.0537,-118.2034
2020-10-16T04:00:00Z,2020,nonlethal,34.0738,-118.2078
2020-08-26T02:30:00Z,2020,nonlethal,34.1114,-118.4245
2020-10-14T17:30:00Z,2020,nonlethal,34.0489,-118.1944
2020-10-03T16:15:00Z,2020,nonlethal,34.0947,-118.2828
2020-09-13T20:20:00Z,2020,lethal,34.0544,-118.2007
2020-05-30T22:00:00Z,2020,nonlethal,34.0997,-118.3387
2020-12-20T00:01:00Z,2020,nonlethal,33.7948,-118.2694
2020-07-26T00:05:00Z,2020,lethal,34.1034,-118.3325
2020-10-11T19:30:00Z,2020,lethal,34.0442,-118.2439
2020-10-24T15:30:00Z,2020,nonlethal,34.0867,-118.1768
2020-10-06T00:20:00Z,2020,nonlethal,34.017,-118.3477
2020-10-30T00:01:00Z,2020,nonlethal,33.7948,-118.2694
2020-12-19T21:30:00Z,2020,lethal,34.0358,-118.3517
2020-10-24T15:30:00Z,2020,nonlethal,34.0867,-118.1768
2020-09-27T09:30:00Z,2020,lethal,34.0254,-118.2227
2020-10-02T13:20:00Z,2020,nonlethal,33.7907,-118.2829
2020-06-09T05:05:00Z,2020,lethal,34.0888,-118.2881
2020-10-23T00:05:00Z,2020,nonlethal,34.0428,-118.2167
2020-10-13T20:50:00Z,2020,nonlethal,34.0468,-118.2502
2020-08-11T00:35:00Z,2020,nonlethal,33.8163,-118.3046
2020-10-25T16:15:00Z,2020,nonlethal,34.0238,-118.3669
2020-10-19T22:00:00Z,2020,nonlethal,34.0438,-118.2547
2020-06-08T15:45:00Z,2020,nonlethal,34.0383,-118.3671
2020-06-01T21:50:00Z,2020,nonlethal,34.0982,-118.3092
2020-01-26T20:30:00Z,2020,nonlethal,34.1939,-118.5317
2020-08-09T03:25:00Z,2020,nonlethal,34.0998,-118.3211
2020-12-27T03:10:00Z,2020,nonlethal,33.7836,-118.2253
2020-10-05T01:50:00Z,2020,lethal,34.0285,-118.2031
2020-10-26T19:00:00Z,2020,nonlethal,34.0382,-118.2432
2020-10-28T23:35:00Z,2020,nonlethal,34,-118.3269
2020-11-01T20:00:00Z,2020,nonlethal,34.061,-118.2775
2020-10-23T23:55:00Z,2020,nonlethal,33.7875,-118.2479
2020-05-14T02:30:00Z,2020,nonlethal,34.1016,-118.3471
2020-01-28T22:15:00Z,2020,lethal,34.1803,-118.5055
2020-11-08T10:15:00Z,2020,nonlethal,34.0349,-118.3182
2020-08-24T22:30:00Z,2020,nonlethal,34.0734,-118.3765
2020-08-04T00:47:00Z,2020,lethal,34.128,-118.42
2020-11-03T21:45:00Z,2020,nonlethal,34.0137,-118.3435
2020-11-04T20:50:00Z,2020,nonlethal,34.073,-118.264
2020-11-03T22:00:00Z,2020,nonlethal,34.0073,-118.298
2020-11-05T21:00:00Z,2020,nonlethal,34.0378,-118.2194
2020-11-01T01:50:00Z,2020,lethal,34.0073,-118.29
2020-08-16T12:40:00Z,2020,nonlethal,34.0454,-118.3213
2020-11-03T21:00:00Z,2020,nonlethal,34.0881,-118.1877
2020-07-21T14:36:00Z,2020,lethal,34.1876,-118.4422
2020-11-08T10:15:00Z,2020,nonlethal,34.0349,-118.3182
2020-08-14T21:20:00Z,2020,nonlethal,34.0492,-118.2742
